user_id,age,gender,signup_date,last_active_date,average_watch_hours,mobile_app_usage_pct,complaints_raised,received_promotions,referred_by_friend,is_churned,monthly_fee,tenure_days,is_loyal,country_France,country_Germany,country_India,country_UK,country_USA,country_Unknown,subscription_type_Premium,subscription_type_Standard,subscription_type_Unknown
1356.0,62.0,1,2023-08-30,2025-07-13,16.5,21.9,0.0,1.0,1.0,0.0,13.99,683.0,True,True,False,False,False,False,False,True,False,False
1357.0,68.0,2,2024-03-19,2025-07-13,55.6,45.9,1.0,1.0,0.0,1.0,13.99,481.0,True,False,False,False,False,False,False,True,False,False
1358.0,25.0,1,2023-02-02,2025-07-13,65.8,91.9,4.0,0.0,0.0,0.0,13.99,892.0,True,False,False,True,False,False,False,True,False,False
1359.0,44.0,0,2025-05-22,2025-07-13,3.8,17.6,0.0,0.0,1.0,0.0,10.99,52.0,False,True,False,False,False,False,False,False,True,False
1360.0,44.0,1,2025-11-04,2025-07-13,53.8,21.4,0.0,0.0,1.0,0.0,9.99,-114.0,False,False,False,True,False,False,False,False,False,False
1361.0,51.0,2,2023-10-23,2025-07-13,76.1,1.3,1.0,0.0,1.0,0.0,6.99,629.0,True,False,False,False,False,True,False,False,False,False
1362.0,38.0,1,2024-06-23,2025-07-13,10.4,1.4,4.0,0.0,1.0,0.0,6.99,385.0,True,False,True,False,False,False,False,False,False,False
1363.0,47.0,2,2023-11-17,2025-07-13,71.7,82.9,3.0,1.0,0.0,0.0,9.99,604.0,True,False,False,False,True,False,False,False,True,False
1364.0,50.0,2,2022-03-11,2025-07-13,47.8,73.2,5.0,0.0,0.0,1.0,9.99,1220.0,True,False,True,False,False,False,False,True,False,False
1365.0,45.0,1,2022-07-28,2025-07-13,49.5,35.5,4.0,0.0,0.0,1.0,5.99,1081.0,True,False,True,False,False,False,False,False,False,False
1366.0,64.0,2,2024-06-24,2025-07-13,49.2,69.8,2.0,0.0,0.0,0.0,14.99,384.0,True,True,False,False,False,False,False,True,False,False
1367.0,50.0,1,2025-04-03,2025-07-13,24.3,39.5,0.0,1.0,1.0,0.0,9.99,101.0,False,False,False,True,False,False,False,True,False,False
1368.0,22.0,0,2024-04-12,2025-07-13,74.8,95.3,2.0,1.0,1.0,1.0,9.99,457.0,True,False,False,True,False,False,False,False,True,False
1369.0,65.0,2,2022-12-16,2025-07-13,75.8,96.7,3.0,0.0,0.0,1.0,9.99,940.0,True,False,False,False,False,False,False,False,True,False
1370.0,36.0,2,2022-04-11,2025-07-13,50.2,39.3,2.0,1.0,1.0,0.0,5.99,1189.0,True,False,False,False,True,False,False,False,False,False
1371.0,21.0,2,2024-10-26,2025-07-13,62.8,85.4,4.0,1.0,0.0,1.0,9.99,260.0,True,False,False,True,False,False,False,False,True,False
1372.0,52.0,2,2023-10-06,2025-07-13,49.2,77.3,2.0,1.0,1.0,0.0,9.99,646.0,True,False,False,False,False,False,False,False,True,False
1373.0,66.0,0,2024-06-09,2025-07-13,39.0,31.0,3.0,1.0,0.0,1.0,9.99,399.0,True,False,False,False,True,False,False,False,True,False
1374.0,34.0,0,2023-08-29,2025-07-13,53.0,23.2,3.0,1.0,0.0,0.0,5.99,684.0,True,False,False,True,False,False,False,False,False,False
1375.0,61.0,1,2023-04-02,2025-07-13,44.5,45.8,3.0,1.0,1.0,0.0,13.99,833.0,True,False,True,False,False,False,False,True,False,False
1376.0,45.0,2,2024-07-01,2025-07-13,48.0,78.1,4.0,1.0,1.0,1.0,13.99,377.0,True,False,True,False,False,False,False,True,False,False
1377.0,47.0,2,2022-10-28,2025-07-13,62.8,96.0,3.0,1.0,1.0,0.0,6.99,989.0,True,False,False,False,True,False,False,False,False,False
1378.0,46.0,0,2023-07-28,2025-07-13,38.7,76.4,0.0,0.0,1.0,0.0,13.99,716.0,True,False,False,False,True,False,False,True,False,False
1379.0,63.0,1,2024-08-02,2025-07-13,3.7,85.5,3.0,1.0,0.0,0.0,13.99,345.0,True,False,False,True,False,False,False,True,False,False
1380.0,23.0,0,2023-09-29,2025-07-13,13.5,60.3,2.0,0.0,0.0,1.0,6.99,653.0,True,False,False,True,False,False,False,False,False,False
1381.0,52.0,0,2023-03-16,2025-07-13,35.4,83.5,5.0,0.0,1.0,1.0,13.99,850.0,True,False,False,False,True,False,False,True,False,False
1382.0,58.0,1,2024-05-24,2025-07-13,58.1,78.4,2.0,1.0,0.0,0.0,9.99,415.0,True,True,False,False,False,False,False,False,True,False
1383.0,54.0,2,2024-03-11,2025-07-13,47.7,37.7,5.0,1.0,1.0,0.0,5.99,489.0,True,False,False,False,True,False,False,False,False,False
1384.0,41.0,2,2025-10-07,2025-07-13,52.2,55.2,2.0,1.0,0.0,1.0,5.99,-86.0,False,False,False,False,False,False,False,False,False,False
1385.0,46.0,0,2023-10-26,2025-07-13,38.6,80.5,4.0,1.0,0.0,0.0,9.99,626.0,True,False,False,False,False,False,False,False,True,False
1386.0,66.0,0,2025-02-18,2025-07-13,49.5,4.6,2.0,1.0,1.0,0.0,9.99,145.0,False,False,False,False,False,False,False,False,True,False
1387.0,63.0,0,2025-04-24,2025-07-13,26.7,80.8,4.0,1.0,1.0,0.0,9.99,80.0,False,False,True,False,False,False,False,False,True,False
1388.0,48.0,1,2024-12-10,2025-07-13,37.9,17.8,4.0,0.0,0.0,0.0,9.99,215.0,True,False,True,False,False,False,False,False,True,False
1389.0,52.0,1,2022-07-26,2025-07-13,59.7,51.5,3.0,0.0,1.0,0.0,5.99,1083.0,True,False,False,False,False,False,False,False,False,False
1390.0,50.0,0,2025-05-16,2025-07-13,69.8,80.8,0.0,0.0,1.0,0.0,5.99,58.0,False,False,False,False,False,False,False,False,False,False
1391.0,69.0,2,2024-11-21,2025-07-13,35.0,25.4,5.0,1.0,1.0,0.0,5.99,234.0,True,True,False,False,False,False,False,False,False,False
1392.0,38.0,2,2023-10-22,2025-07-13,4.0,24.6,3.0,0.0,1.0,1.0,9.99,630.0,True,False,False,False,True,False,False,False,True,False
1393.0,49.0,1,2025-09-05,2025-07-13,13.4,40.3,3.0,0.0,1.0,0.0,9.99,-54.0,False,False,True,False,False,False,False,False,True,False
1394.0,40.0,1,2022-12-21,2025-07-13,2.2,89.5,4.0,1.0,0.0,0.0,9.99,935.0,True,False,False,False,False,False,False,False,True,False
1395.0,50.0,2,2023-07-02,2025-07-13,52.4,0.0,4.0,1.0,0.0,0.0,9.99,742.0,True,True,False,False,False,False,False,False,True,False
1396.0,20.0,1,2023-08-28,2025-07-13,26.9,90.1,5.0,1.0,0.0,0.0,9.99,685.0,True,False,False,False,False,True,False,False,True,False
1397.0,35.0,2,2023-09-01,2025-07-13,43.6,15.4,2.0,0.0,0.0,0.0,5.99,681.0,True,False,False,True,False,False,False,False,False,False
1398.0,42.0,0,2022-12-27,2025-07-13,39.7,99.0,2.0,0.0,0.0,1.0,10.99,929.0,True,False,False,False,False,False,False,False,True,False
1399.0,59.0,1,2024-11-19,2025-07-13,7.0,95.5,3.0,1.0,1.0,0.0,9.99,236.0,True,False,True,False,False,False,False,False,True,False
1400.0,48.0,0,2023-12-03,2025-07-13,32.6,49.5,1.0,0.0,1.0,1.0,6.99,588.0,True,False,False,False,False,False,False,False,False,False
1401.0,20.0,1,2023-10-09,2025-07-13,18.0,51.3,1.0,1.0,1.0,0.0,14.99,643.0,True,False,False,False,False,True,False,True,False,False
1402.0,57.0,1,2023-09-24,2025-07-13,33.8,48.2,2.0,0.0,1.0,0.0,13.99,658.0,True,False,False,False,True,False,False,True,False,False
1403.0,63.0,0,2025-07-02,2025-07-13,16.7,63.5,1.0,1.0,1.0,0.0,9.99,11.0,False,False,True,False,False,False,False,False,True,False
1404.0,41.0,0,2023-06-06,2025-07-13,67.3,9.1,2.0,1.0,0.0,1.0,9.99,768.0,True,False,False,False,True,False,False,True,False,False
1405.0,67.0,1,2023-12-28,2025-07-13,14.3,3.3,4.0,0.0,1.0,1.0,14.99,563.0,True,False,False,True,False,False,False,True,False,False
1406.0,49.0,0,2023-05-26,2025-07-13,76.9,5.8,3.0,1.0,0.0,0.0,5.99,779.0,True,True,False,False,False,False,False,False,False,False
1407.0,64.0,2,2025-06-15,2025-07-13,33.6,44.4,0.0,1.0,0.0,0.0,10.99,28.0,False,False,False,False,True,False,False,False,True,False
1408.0,39.0,2,2025-03-25,2025-07-13,67.8,27.6,3.0,0.0,0.0,0.0,6.99,110.0,False,False,False,False,False,False,False,False,False,False
1409.0,40.0,0,2023-08-28,2025-07-13,50.5,62.2,2.0,1.0,1.0,0.0,5.99,685.0,True,True,False,False,False,False,False,False,False,False
1410.0,19.0,2,2024-06-09,2025-07-13,59.0,99.2,2.0,1.0,0.0,0.0,10.99,399.0,True,False,False,False,False,True,False,False,True,False
1411.0,44.0,2,2024-10-08,2025-07-13,61.5,38.6,3.0,0.0,1.0,1.0,5.99,278.0,True,False,False,False,True,False,False,False,False,False
1412.0,59.0,2,2023-08-08,2025-07-13,40.6,57.4,5.0,1.0,1.0,1.0,9.99,705.0,True,False,False,False,False,True,False,False,True,False
1413.0,19.0,1,2022-09-30,2025-07-13,43.7,41.6,2.0,0.0,0.0,0.0,9.99,1017.0,True,True,False,False,False,False,False,False,True,False
1414.0,43.0,2,2022-04-12,2025-07-13,41.4,84.7,1.0,0.0,0.0,1.0,14.99,1188.0,True,False,True,False,False,False,False,True,False,False
1415.0,34.0,2,2025-03-25,2025-07-13,47.3,90.2,1.0,0.0,0.0,0.0,9.99,110.0,False,False,True,False,False,False,False,False,True,False
1416.0,57.0,0,2024-02-05,2025-07-13,2.8,87.7,2.0,1.0,0.0,0.0,9.99,524.0,True,False,False,False,False,False,False,False,True,False
1417.0,50.0,2,2023-09-16,2025-07-13,31.9,97.4,2.0,1.0,1.0,0.0,9.99,666.0,True,False,False,False,False,False,False,False,True,False
1418.0,26.0,1,2022-09-20,2025-07-13,48.7,2.8,5.0,0.0,1.0,0.0,10.99,1027.0,True,False,False,False,False,False,False,False,True,False
1419.0,60.0,1,2022-07-19,2025-07-13,48.0,84.0,1.0,1.0,1.0,1.0,9.99,1090.0,True,False,False,False,False,True,False,False,True,False
1420.0,65.0,0,2023-12-14,2025-07-13,63.5,75.2,2.0,0.0,0.0,0.0,9.99,577.0,True,False,False,True,False,False,False,True,False,False
1421.0,56.0,1,2023-02-02,2025-07-13,52.6,22.9,2.0,0.0,1.0,0.0,14.99,892.0,True,False,False,True,False,False,False,True,False,False
1422.0,46.0,1,2025-03-29,2025-07-13,79.4,95.6,5.0,1.0,1.0,0.0,5.99,106.0,False,False,False,True,False,False,False,False,False,False
1423.0,59.0,2,2023-08-24,2025-07-13,23.1,14.8,5.0,1.0,1.0,0.0,9.99,689.0,True,False,True,False,False,False,False,False,True,False
1424.0,43.0,2,2023-03-22,2025-07-13,29.1,68.0,3.0,1.0,1.0,0.0,9.99,844.0,True,False,True,False,False,False,False,False,True,False
1425.0,52.0,1,2024-05-30,2025-07-13,31.0,22.5,5.0,1.0,1.0,0.0,13.99,409.0,True,False,False,True,False,False,False,True,False,False
1426.0,67.0,0,2024-11-17,2025-07-13,37.5,43.1,0.0,1.0,0.0,0.0,13.99,238.0,True,True,False,False,False,False,False,True,False,False
1427.0,42.0,0,2024-08-05,2025-07-13,67.0,71.9,1.0,0.0,1.0,1.0,5.99,342.0,True,False,False,False,False,False,False,False,False,False
1428.0,41.0,2,2024-01-12,2025-07-13,19.2,56.3,3.0,1.0,1.0,1.0,9.99,548.0,True,False,False,False,True,False,False,False,True,False
1429.0,30.0,1,2022-07-29,2025-07-13,62.2,42.8,0.0,1.0,1.0,0.0,9.99,1080.0,True,True,False,False,False,False,False,False,True,False
1430.0,24.0,2,2023-03-01,2025-07-13,32.7,32.6,2.0,1.0,0.0,1.0,5.99,865.0,True,True,False,False,False,False,False,False,False,False
1431.0,53.0,0,2022-07-11,2025-07-13,48.3,84.0,2.0,1.0,0.0,0.0,9.99,1098.0,True,False,False,True,False,False,False,False,True,False
1432.0,62.0,1,2025-06-21,2025-07-13,50.8,14.4,3.0,0.0,1.0,0.0,9.99,22.0,False,False,False,False,True,False,False,False,True,False
1433.0,37.0,2,2023-02-03,2025-07-13,30.1,43.0,5.0,1.0,1.0,0.0,9.99,891.0,True,False,False,True,False,False,False,False,True,False
1434.0,18.0,2,2024-07-11,2025-07-13,41.3,90.4,2.0,0.0,1.0,0.0,13.99,367.0,True,False,False,False,True,False,False,True,False,False
1435.0,25.0,0,2022-07-09,2025-07-13,33.3,84.6,4.0,0.0,0.0,0.0,13.99,1100.0,True,False,False,False,False,False,False,True,False,False
1436.0,63.0,2,2024-07-02,2025-07-13,6.0,40.1,3.0,0.0,1.0,1.0,13.99,376.0,True,True,False,False,False,False,False,True,False,False
1437.0,33.0,0,2025-03-01,2025-07-13,35.3,76.3,0.0,0.0,1.0,0.0,10.99,134.0,False,False,True,False,False,False,False,False,True,False
1438.0,31.0,0,2024-11-18,2025-07-13,8.2,82.3,3.0,1.0,0.0,0.0,13.99,237.0,True,False,False,True,False,False,False,True,False,False
1439.0,29.0,1,2023-01-03,2025-07-13,40.3,88.9,1.0,1.0,1.0,0.0,5.99,922.0,True,False,False,True,False,False,False,False,False,False
1440.0,68.0,1,2024-11-05,2025-07-13,47.6,54.5,5.0,1.0,0.0,1.0,10.99,250.0,True,True,False,False,False,False,False,False,True,False
1441.0,40.0,2,2023-01-27,2025-07-13,46.6,20.4,5.0,1.0,0.0,0.0,9.99,898.0,True,True,False,False,False,False,False,False,True,False
1442.0,32.0,0,2022-09-16,2025-07-13,53.2,25.5,3.0,0.0,1.0,0.0,9.99,1031.0,True,False,False,False,False,False,False,False,True,False
1443.0,45.0,0,2023-04-11,2025-07-13,8.1,29.6,2.0,0.0,1.0,0.0,9.99,824.0,True,False,False,False,False,True,False,False,True,False
1444.0,51.0,1,2024-01-31,2025-07-13,52.3,59.4,2.0,0.0,0.0,0.0,10.99,529.0,True,False,False,True,False,False,False,False,True,False
1445.0,19.0,1,2022-09-13,2025-07-13,25.3,3.3,4.0,0.0,0.0,0.0,9.99,1034.0,True,False,False,False,True,False,False,False,False,False
1446.0,49.0,0,2024-01-20,2025-07-13,32.2,63.6,4.0,1.0,0.0,1.0,14.99,540.0,True,False,False,False,False,False,False,True,False,False
1447.0,40.0,1,2023-05-06,2025-07-13,68.7,36.4,5.0,1.0,0.0,0.0,5.99,799.0,True,True,False,False,False,False,False,False,False,False
1448.0,39.0,2,2025-07-06,2025-07-13,1.2,29.5,4.0,1.0,1.0,0.0,13.99,7.0,False,False,False,False,False,True,False,True,False,False
1449.0,68.0,0,2023-05-08,2025-07-13,47.3,87.9,0.0,1.0,0.0,0.0,13.99,797.0,True,False,False,True,False,False,False,True,False,False
1450.0,42.0,1,2025-05-15,2025-07-13,48.1,46.0,4.0,1.0,1.0,1.0,5.99,59.0,False,False,False,True,False,False,False,False,False,False
1451.0,39.0,2,2022-12-20,2025-07-13,32.0,9.5,0.0,1.0,0.0,0.0,13.99,936.0,True,True,False,False,False,False,False,True,False,False
1452.0,39.0,0,2024-01-14,2025-07-13,19.3,82.7,4.0,0.0,0.0,0.0,14.99,546.0,True,True,False,False,False,False,False,True,False,False
1453.0,66.0,2,2024-11-29,2025-07-13,19.2,4.8,5.0,0.0,1.0,1.0,5.99,226.0,True,True,False,False,False,False,False,False,False,False
1454.0,69.0,2,2024-05-04,2025-07-13,70.8,72.7,5.0,0.0,1.0,0.0,13.99,435.0,True,False,True,False,False,False,False,True,False,False
1455.0,59.0,0,2025-04-03,2025-07-13,35.6,77.4,0.0,0.0,0.0,0.0,10.99,101.0,False,False,False,False,False,True,False,False,True,False
1456.0,23.0,2,2023-11-03,2025-07-13,26.8,35.3,3.0,1.0,0.0,0.0,14.99,618.0,True,False,False,False,False,False,False,True,False,False
1457.0,32.0,1,2023-07-16,2025-07-13,36.2,82.5,5.0,0.0,0.0,0.0,5.99,728.0,True,True,False,False,False,False,False,False,False,False
1458.0,60.0,1,2023-03-23,2025-07-13,53.7,51.6,3.0,0.0,1.0,0.0,10.99,843.0,True,False,False,False,True,False,False,False,True,False
1459.0,54.0,1,2023-04-15,2025-07-13,12.1,46.3,2.0,1.0,1.0,0.0,10.99,820.0,True,False,False,True,False,False,False,False,True,False
1460.0,50.0,2,2024-04-14,2025-07-13,36.2,4.5,0.0,1.0,1.0,0.0,13.99,455.0,True,False,False,False,False,False,False,True,False,False
1461.0,25.0,1,2022-08-21,2025-07-13,47.2,29.0,5.0,0.0,1.0,0.0,5.99,1057.0,True,False,True,False,False,False,False,False,False,False
1462.0,61.0,2,2023-04-18,2025-07-13,75.9,93.1,1.0,0.0,1.0,0.0,9.99,817.0,True,True,False,False,False,False,False,False,True,False
1463.0,61.0,1,2023-12-12,2025-07-13,20.6,39.2,2.0,0.0,0.0,0.0,13.99,579.0,True,False,False,True,False,False,False,True,False,False
1464.0,22.0,0,2024-04-13,2025-07-13,29.1,54.7,3.0,0.0,0.0,0.0,9.99,456.0,True,False,False,False,False,True,False,False,True,False
1465.0,56.0,2,2025-05-19,2025-07-13,30.7,53.2,5.0,0.0,0.0,1.0,9.99,55.0,False,True,False,False,False,False,False,False,False,False
1466.0,21.0,2,2023-03-08,2025-07-13,48.6,59.0,0.0,0.0,0.0,0.0,14.99,858.0,True,True,False,False,False,False,False,True,False,False
1467.0,23.0,1,2023-01-09,2025-07-13,28.9,6.1,4.0,0.0,0.0,1.0,10.99,916.0,True,True,False,False,False,False,False,False,True,False
1468.0,62.0,0,2023-03-18,2025-07-13,42.9,36.2,1.0,1.0,0.0,0.0,9.99,848.0,True,True,False,False,False,False,False,False,False,False
1469.0,49.0,1,2025-07-07,2025-07-13,62.7,72.3,3.0,1.0,1.0,0.0,10.99,6.0,False,False,False,False,False,False,False,False,True,False
1470.0,69.0,1,2022-12-28,2025-07-13,56.6,20.1,2.0,1.0,0.0,0.0,13.99,928.0,True,False,False,False,True,False,False,True,False,False
1471.0,47.0,0,2024-02-28,2025-07-13,36.0,20.4,0.0,1.0,0.0,0.0,5.99,501.0,True,True,False,False,False,False,False,False,False,False
1472.0,64.0,0,2022-12-09,2025-07-13,69.2,1.0,1.0,1.0,0.0,0.0,14.99,947.0,True,True,False,False,False,False,False,True,False,False
1473.0,52.0,1,2024-07-14,2025-07-13,44.9,43.7,0.0,1.0,1.0,0.0,9.99,364.0,True,False,True,False,False,False,False,False,True,False
1474.0,57.0,0,2023-06-24,2025-07-13,43.4,88.3,5.0,0.0,1.0,1.0,9.99,750.0,True,False,False,False,False,False,False,False,True,False
1475.0,69.0,1,2023-05-20,2025-07-13,3.2,5.2,4.0,0.0,0.0,0.0,5.99,785.0,True,False,False,True,False,False,False,False,False,False
1476.0,33.0,2,2024-06-28,2025-07-13,78.9,19.1,2.0,0.0,1.0,0.0,9.99,380.0,True,False,False,False,True,False,False,False,True,False
1477.0,30.0,1,2024-08-01,2025-07-13,10.3,31.0,0.0,1.0,1.0,0.0,13.99,346.0,True,False,False,True,False,False,False,True,False,False
1478.0,67.0,2,2023-10-31,2025-07-13,18.9,73.2,3.0,0.0,1.0,1.0,10.99,621.0,True,False,False,True,False,False,False,False,True,False
1479.0,59.0,1,2023-02-07,2025-07-13,4.6,64.1,5.0,0.0,1.0,0.0,13.99,887.0,True,False,False,False,False,True,False,True,False,False
1480.0,47.0,0,2023-06-25,2025-07-13,51.4,41.6,5.0,1.0,0.0,0.0,9.99,749.0,True,False,False,False,False,True,False,False,True,False
1481.0,36.0,2,2022-08-19,2025-07-13,18.4,75.9,2.0,1.0,1.0,1.0,13.99,1059.0,True,False,False,True,False,False,False,True,False,False
1482.0,34.0,0,2025-04-05,2025-07-13,14.8,61.0,5.0,0.0,1.0,0.0,14.99,99.0,False,False,True,False,False,False,False,True,False,False
1483.0,36.0,2,2023-10-05,2025-07-13,7.5,89.6,3.0,0.0,0.0,1.0,13.99,647.0,True,False,False,False,False,True,False,True,False,False
1484.0,45.0,2,2024-03-23,2025-07-13,8.7,81.8,0.0,1.0,0.0,0.0,10.99,477.0,True,False,False,False,False,True,False,False,True,False
1485.0,43.0,1,2023-05-12,2025-07-13,47.0,25.3,2.0,0.0,1.0,0.0,13.99,793.0,True,False,False,False,False,True,False,True,False,False
1486.0,54.0,1,2023-09-19,2025-07-13,55.2,27.1,5.0,0.0,0.0,1.0,5.99,663.0,True,False,False,False,False,True,False,False,False,False
1487.0,43.0,1,2022-10-29,2025-07-13,32.1,12.5,5.0,1.0,0.0,0.0,9.99,988.0,True,False,False,False,True,False,False,False,True,False
1488.0,40.0,1,2023-09-20,2025-07-13,38.7,33.7,3.0,1.0,1.0,0.0,13.99,662.0,True,False,False,True,False,False,False,True,False,False
1489.0,26.0,0,2024-10-01,2025-07-13,55.0,100.0,4.0,0.0,1.0,1.0,13.99,285.0,True,False,False,False,True,False,False,True,False,False
1490.0,29.0,1,2025-05-04,2025-07-13,1.9,40.6,4.0,0.0,1.0,0.0,13.99,70.0,False,False,False,False,False,False,False,True,False,False
1491.0,18.0,1,2024-12-09,2025-07-13,26.2,22.0,5.0,1.0,0.0,0.0,14.99,216.0,True,False,False,False,False,False,False,True,False,False
1492.0,18.0,2,2024-03-25,2025-07-13,77.9,76.2,0.0,1.0,0.0,0.0,5.99,475.0,True,True,False,False,False,False,False,False,False,False
1493.0,64.0,0,2025-03-06,2025-07-13,46.6,54.2,2.0,0.0,1.0,0.0,5.99,129.0,False,False,False,False,False,False,False,False,False,False
1494.0,51.0,0,2024-10-23,2025-07-13,20.7,15.0,5.0,1.0,0.0,1.0,6.99,263.0,True,False,False,False,True,False,False,False,False,False
1495.0,49.0,2,2023-10-12,2025-07-13,42.0,38.1,1.0,0.0,0.0,0.0,13.99,640.0,True,True,False,False,False,False,False,True,False,False
1496.0,65.0,2,2022-08-25,2025-07-13,27.7,41.4,2.0,1.0,0.0,0.0,13.99,1053.0,True,False,False,True,False,False,False,True,False,False
1497.0,42.0,1,2023-09-01,2025-07-13,42.8,75.4,4.0,0.0,1.0,0.0,9.99,681.0,True,False,False,False,False,False,False,False,True,False
1498.0,57.0,0,2023-08-23,2025-07-13,10.5,2.1,5.0,0.0,1.0,1.0,5.99,690.0,True,False,False,False,False,True,False,False,False,False
1499.0,62.0,1,2023-04-17,2025-07-13,11.1,26.9,3.0,0.0,0.0,0.0,13.99,818.0,True,False,False,False,False,False,False,True,False,False
1500.0,18.0,2,2024-12-31,2025-07-13,11.9,51.8,1.0,1.0,0.0,0.0,9.99,194.0,True,False,True,False,False,False,False,True,False,False
1501.0,33.0,1,2023-08-30,2025-07-13,75.2,26.9,5.0,1.0,0.0,1.0,5.99,683.0,True,False,False,False,False,True,False,False,False,False
1502.0,56.0,0,2022-11-09,2025-07-13,58.8,62.8,0.0,1.0,1.0,0.0,13.99,977.0,True,False,False,False,False,True,False,True,False,False
1503.0,22.0,1,2022-12-29,2025-07-13,13.4,48.2,1.0,1.0,1.0,0.0,13.99,927.0,True,False,False,False,False,True,False,True,False,False
1504.0,39.0,0,2025-01-25,2025-07-13,15.5,36.2,5.0,0.0,1.0,0.0,14.99,169.0,False,True,False,False,False,False,False,True,False,False
1505.0,46.0,1,2024-05-19,2025-07-13,58.6,94.9,0.0,0.0,0.0,0.0,13.99,420.0,True,False,False,False,False,False,False,True,False,False
1506.0,20.0,1,2024-02-01,2025-07-13,12.9,63.2,1.0,1.0,0.0,0.0,10.99,528.0,True,False,False,False,False,True,False,False,True,False
1507.0,29.0,0,2023-11-13,2025-07-13,19.1,13.0,0.0,1.0,0.0,0.0,9.99,608.0,True,True,False,False,False,False,False,False,True,False
1508.0,43.0,0,2024-05-21,2025-07-13,77.1,56.0,0.0,0.0,0.0,1.0,9.99,418.0,True,False,True,False,False,False,False,False,True,False
1509.0,33.0,0,2025-09-02,2025-07-13,20.8,78.1,1.0,0.0,1.0,0.0,6.99,-51.0,False,False,False,False,True,False,False,False,False,False
1510.0,68.0,1,2024-09-15,2025-07-13,53.1,70.8,1.0,1.0,1.0,0.0,5.99,301.0,True,False,True,False,False,False,False,False,False,False
1511.0,54.0,1,2023-09-01,2025-07-13,78.3,17.2,0.0,0.0,0.0,0.0,6.99,681.0,True,False,False,True,False,False,False,False,False,False
1512.0,39.0,1,2024-03-03,2025-07-13,30.3,97.2,4.0,0.0,1.0,1.0,9.99,497.0,True,True,False,False,False,False,False,False,True,False
1513.0,46.0,2,2024-12-25,2025-07-13,1.9,44.9,1.0,1.0,0.0,0.0,6.99,200.0,True,True,False,False,False,False,False,False,False,False
1514.0,31.0,1,2023-05-05,2025-07-13,19.9,15.9,5.0,1.0,0.0,0.0,13.99,800.0,True,False,False,False,False,True,False,True,False,False
1515.0,45.0,0,2023-08-13,2025-07-13,66.6,18.0,2.0,0.0,0.0,0.0,14.99,700.0,True,False,True,False,False,False,False,True,False,False
1516.0,22.0,0,2022-09-20,2025-07-13,69.2,9.8,3.0,0.0,0.0,0.0,13.99,1027.0,True,False,False,False,False,False,False,True,False,False
1517.0,64.0,0,2024-05-21,2025-07-13,61.6,80.4,0.0,1.0,1.0,1.0,13.99,418.0,True,False,False,True,False,False,False,True,False,False
1518.0,66.0,1,2022-07-16,2025-07-13,9.5,12.2,0.0,1.0,0.0,1.0,9.99,1093.0,True,True,False,False,False,False,False,True,False,False
1519.0,47.0,0,2024-09-28,2025-07-13,63.7,12.5,3.0,0.0,0.0,0.0,13.99,288.0,True,False,True,False,False,False,False,True,False,False
1520.0,63.0,0,2024-10-27,2025-07-13,73.5,85.0,4.0,0.0,1.0,0.0,13.99,259.0,True,False,False,False,False,True,False,True,False,False
1521.0,69.0,2,2025-06-14,2025-07-13,48.2,34.5,3.0,0.0,1.0,0.0,5.99,29.0,False,False,False,False,False,False,False,False,False,False
1522.0,22.0,2,2025-05-20,2025-07-13,75.3,3.1,1.0,1.0,0.0,0.0,9.99,54.0,False,False,False,False,False,True,False,False,True,False
1523.0,29.0,0,2023-05-16,2025-07-13,66.2,5.2,3.0,0.0,0.0,0.0,9.99,789.0,True,False,False,True,False,False,False,False,True,False
1524.0,33.0,2,2024-01-30,2025-07-13,53.5,14.2,0.0,0.0,1.0,0.0,9.99,530.0,True,False,True,False,False,False,False,False,True,False
1525.0,43.0,2,2024-05-13,2025-07-13,46.4,21.3,3.0,0.0,1.0,0.0,9.99,426.0,True,False,False,False,False,True,False,False,True,False
1526.0,43.0,0,2022-10-30,2025-07-13,28.2,66.5,2.0,1.0,0.0,0.0,13.99,987.0,True,False,False,True,False,False,False,True,False,False
1527.0,65.0,1,2025-10-05,2025-07-13,13.2,15.7,5.0,0.0,1.0,0.0,9.99,-84.0,False,True,False,False,False,False,False,True,False,False
1528.0,38.0,1,2023-08-12,2025-07-13,48.6,11.9,1.0,1.0,0.0,0.0,14.99,701.0,True,False,False,False,False,False,False,True,False,False
1529.0,56.0,0,2025-08-03,2025-07-13,25.8,76.5,3.0,1.0,0.0,0.0,13.99,-21.0,False,False,True,False,False,False,False,True,False,False
1530.0,53.0,1,2023-11-13,2025-07-13,69.4,67.1,0.0,0.0,1.0,0.0,5.99,608.0,True,False,True,False,False,False,False,False,False,False
1531.0,50.0,2,2025-09-05,2025-07-13,79.5,43.5,5.0,0.0,0.0,0.0,10.99,-54.0,False,False,False,True,False,False,False,False,True,False
1532.0,47.0,0,2023-01-23,2025-07-13,60.3,54.9,1.0,1.0,1.0,0.0,5.99,902.0,True,False,False,False,False,False,True,False,False,False
1533.0,54.0,1,2023-10-23,2025-07-13,7.7,31.2,0.0,1.0,1.0,1.0,9.99,629.0,True,False,False,False,False,False,False,False,True,False
1534.0,40.0,1,2024-08-09,2025-07-13,23.5,48.3,4.0,1.0,0.0,1.0,5.99,338.0,True,False,False,False,False,False,False,False,False,False
